Asset Name,Signal Name,Timestamp,Value,Unit
Tank B,RPM,11/21/2025 16:05:08,18.797007,
Tank B,RPM,11/21/2025 16:05:13,17.602036,
Tank B,RPM,11/21/2025 16:05:18,19.067684,
Tank B,RPM,11/21/2025 16:05:23,18.63193,
Tank B,RPM,11/21/2025 16:05:28,19.137884,
Tank B,RPM,11/21/2025 16:05:33,17.1092,
Tank B,RPM,11/21/2025 16:05:38,17.803835,
Tank B,RPM,11/21/2025 16:05:43,17.269827,
Tank B,RPM,11/21/2025 16:05:48,18.295586,
Tank B,RPM,11/21/2025 16:05:53,18.691862,
Tank B,RPM,11/21/2025 16:05:58,16.872938,
Tank B,RPM,11/21/2025 16:06:03,17.969679,
Tank B,RPM,11/21/2025 16:06:08,18.17281,
Tank B,RPM,11/21/2025 16:06:13,18.41866,
Tank B,RPM,11/21/2025 16:06:18,17.307135,
Tank B,RPM,11/21/2025 16:06:23,17.144522,
Tank B,RPM,11/21/2025 16:06:28,17.718956,
Tank B,RPM,11/21/2025 16:06:33,16.84717,
Tank B,RPM,11/21/2025 16:06:38,18.06071,
Tank B,RPM,11/21/2025 16:06:43,17.74283,
Tank B,RPM,11/21/2025 16:06:48,17.24908,
Tank B,RPM,11/21/2025 16:06:53,16.985731,
Tank B,RPM,11/21/2025 16:06:58,19.030222,
Tank B,RPM,11/21/2025 16:07:03,19.02734,
Tank B,RPM,11/21/2025 16:07:08,17.94359,
Tank B,RPM,11/21/2025 16:07:13,19.185404,
Tank B,RPM,11/21/2025 16:07:18,18.134226,
Tank B,RPM,11/21/2025 16:07:23,17.338354,
Tank B,RPM,11/21/2025 16:07:28,17.29924,
Tank B,RPM,11/21/2025 16:07:33,19.15558,
Tank B,RPM,11/21/2025 16:07:38,17.056093,
Tank B,RPM,11/21/2025 16:07:43,18.780626,
Tank B,RPM,11/21/2025 16:07:48,16.93429,
Tank B,RPM,11/21/2025 16:07:53,18.475426,
Tank B,RPM,11/21/2025 16:07:58,17.757862,
Tank B,RPM,11/21/2025 16:08:03,19.177568,
Tank B,RPM,11/21/2025 16:08:08,18.507738,
Tank B,RPM,11/21/2025 16:08:13,18.671041,
Tank B,RPM,11/21/2025 16:08:18,18.03904,
Tank B,RPM,11/21/2025 16:08:23,17.96026,
Tank B,RPM,11/21/2025 16:08:28,18.68845,
Tank B,RPM,11/21/2025 16:08:33,18.20447,
Tank B,RPM,11/21/2025 16:08:38,17.333042,
Tank B,RPM,11/21/2025 16:08:43,18.581066,
Tank B,RPM,11/21/2025 16:08:48,18.259363,
Tank B,RPM,11/21/2025 16:08:53,19.051363,
Tank B,RPM,11/21/2025 16:08:58,18.749462,
Tank B,RPM,11/21/2025 16:09:03,18.373037,
Tank B,RPM,11/21/2025 16:09:08,18.482367,
Tank B,RPM,11/21/2025 16:09:13,17.420969,
Tank B,RPM,11/21/2025 16:09:18,18.765888,
Tank B,RPM,11/21/2025 16:09:23,18.001986,
Tank B,RPM,11/21/2025 16:09:28,17.390554,
Tank B,RPM,11/21/2025 16:09:33,17.760279,
Tank B,RPM,11/21/2025 16:09:38,19.160809,
Tank B,RPM,11/21/2025 16:09:43,18.17386,
Tank B,RPM,11/21/2025 16:09:48,18.425087,
Tank B,RPM,11/21/2025 16:09:53,17.623072,
Tank B,RPM,11/21/2025 16:09:58,17.882313,
Tank B,RPM,11/21/2025 16:10:03,17.73417,
Tank B,RPM,11/21/2025 16:10:08,17.614004,
Tank B,RPM,11/21/2025 16:10:13,18.321085,
Tank B,RPM,11/21/2025 16:10:18,18.76983,
Tank B,RPM,11/21/2025 16:10:23,17.407047,
Tank B,RPM,11/21/2025 16:10:28,19.195976,
Tank B,RPM,11/21/2025 16:10:33,18.304464,
Tank B,RPM,11/21/2025 16:10:38,18.515188,
Tank B,RPM,11/21/2025 16:10:43,17.902866,
Tank B,RPM,11/21/2025 16:10:48,17.397583,
Tank B,RPM,11/21/2025 16:10:53,17.856768,
Tank B,RPM,11/21/2025 16:10:58,18.74553,
Tank B,RPM,11/21/2025 16:11:03,19.186684,
Tank B,RPM,11/21/2025 16:11:08,17.093578,
Tank B,RPM,11/21/2025 16:11:13,17.146366,
Tank B,RPM,11/21/2025 16:11:18,16.82187,
Tank B,RPM,11/21/2025 16:11:23,17.202288,
Tank B,RPM,11/21/2025 16:11:28,18.220224,
Tank B,RPM,11/21/2025 16:11:33,18.443752,
Tank B,RPM,11/21/2025 16:11:38,17.359777,
Tank B,RPM,11/21/2025 16:11:43,17.07792,
Tank B,RPM,11/21/2025 16:11:48,18.275156,
Tank B,RPM,11/21/2025 16:11:53,17.935291,
Tank B,RPM,11/21/2025 16:11:58,18.825592,
Tank B,RPM,11/21/2025 16:12:03,19.10379,
Tank B,RPM,11/21/2025 16:12:08,19.192535,
Tank B,RPM,11/21/2025 16:12:13,17.844349,
Tank B,RPM,11/21/2025 16:12:18,16.89293,
Tank B,RPM,11/21/2025 16:12:23,18.092495,
Tank B,RPM,11/21/2025 16:12:28,17.34026,
Tank B,RPM,11/21/2025 16:12:33,19.218437,
Tank B,RPM,11/21/2025 16:12:38,18.02508,
Tank B,RPM,11/21/2025 16:12:43,18.630598,
Tank B,RPM,11/21/2025 16:12:48,17.74056,
Tank B,RPM,11/21/2025 16:12:53,17.609629,
Tank B,RPM,11/21/2025 16:12:58,18.484694,
Tank B,RPM,11/21/2025 16:13:03,16.872963,
Tank B,RPM,11/21/2025 16:13:08,17.574049,
Tank B,RPM,11/21/2025 16:13:13,16.946732,
Tank B,RPM,11/21/2025 16:13:18,17.701847,
Tank B,RPM,11/21/2025 16:13:23,17.096588,
Tank B,RPM,11/21/2025 16:13:28,18.971775,
Tank B,RPM,11/21/2025 16:13:33,17.646917,
Tank B,RPM,11/21/2025 16:13:38,17.061195,
Tank B,RPM,11/21/2025 16:13:43,16.966896,
Tank B,RPM,11/21/2025 16:13:48,18.67087,
Tank B,RPM,11/21/2025 16:13:53,19.13182,
Tank B,RPM,11/21/2025 16:13:58,16.859268,
Tank B,RPM,11/21/2025 16:14:03,18.156609,
Tank B,RPM,11/21/2025 16:14:08,18.947212,
Tank B,RPM,11/21/2025 16:14:13,18.703646,
Tank B,RPM,11/21/2025 16:14:18,19.146183,
Tank B,RPM,11/21/2025 16:14:23,17.858397,
Tank B,RPM,11/21/2025 16:14:28,18.047638,
Tank B,RPM,11/21/2025 16:14:33,17.216558,
Tank B,RPM,11/21/2025 16:14:38,19.045898,
Tank B,RPM,11/21/2025 16:14:43,17.445988,
Tank B,RPM,11/21/2025 16:14:48,16.959263,
Tank B,RPM,11/21/2025 16:14:53,17.596363,
Tank B,RPM,11/21/2025 16:14:58,17.696371,
Tank B,RPM,11/21/2025 16:15:03,19.161478,
Tank B,RPM,11/21/2025 16:15:08,17.531006,
Tank B,RPM,11/21/2025 16:15:13,18.029572,
Tank B,RPM,11/21/2025 16:15:18,18.464535,
Tank B,RPM,11/21/2025 16:15:23,18.718872,
Tank B,RPM,11/21/2025 16:15:28,17.451931,
Tank B,RPM,11/21/2025 16:15:33,18.582796,
Tank B,RPM,11/21/2025 16:15:38,17.040186,
Tank B,RPM,11/21/2025 16:15:43,18.495104,
Tank B,RPM,11/21/2025 16:15:48,17.77665,
Tank B,RPM,11/21/2025 16:15:53,16.979239,
Tank B,RPM,11/21/2025 16:15:58,18.510021,
Tank B,RPM,11/21/2025 16:16:03,17.49841,
Tank B,RPM,11/21/2025 16:16:08,17.533762,
Tank B,RPM,11/21/2025 16:16:13,18.9229,
Tank B,RPM,11/21/2025 16:16:18,17.824987,
Tank B,RPM,11/21/2025 16:16:23,16.956867,
Tank B,RPM,11/21/2025 16:16:28,19.162834,
Tank B,RPM,11/21/2025 16:16:33,18.078478,
Tank B,RPM,11/21/2025 16:16:38,17.928488,
Tank B,RPM,11/21/2025 16:16:43,18.098816,
Tank B,RPM,11/21/2025 16:16:48,17.196022,
Tank B,RPM,11/21/2025 16:16:53,17.239159,
Tank B,RPM,11/21/2025 16:16:58,17.001535,
Tank B,RPM,11/21/2025 16:17:03,18.655088,
Tank B,RPM,11/21/2025 16:17:08,18.057827,
Tank B,RPM,11/21/2025 16:17:13,17.55383,
Tank B,RPM,11/21/2025 16:17:18,18.603245,
Tank B,RPM,11/21/2025 16:17:23,17.252909,
Tank B,RPM,11/21/2025 16:17:28,18.506485,
Tank B,RPM,11/21/2025 16:17:33,17.49326,
Tank B,RPM,11/21/2025 16:17:38,17.5418,
Tank B,RPM,11/21/2025 16:17:43,18.7952,
Tank B,RPM,11/21/2025 16:17:48,16.95779,
Tank B,RPM,11/21/2025 16:17:53,19.130669,
Tank B,RPM,11/21/2025 16:17:58,17.89991,
Tank B,RPM,11/21/2025 16:18:03,17.693285,
Tank B,RPM,11/21/2025 16:18:08,18.33257,
Tank B,RPM,11/21/2025 16:18:13,18.860088,
Tank B,RPM,11/21/2025 16:18:18,17.774899,
Tank B,RPM,11/21/2025 16:18:23,17.1964,
Tank B,RPM,11/21/2025 16:18:28,18.285027,
Tank B,RPM,11/21/2025 16:18:33,19.169424,
Tank B,RPM,11/21/2025 16:18:38,18.550634,
Tank B,RPM,11/21/2025 16:18:43,17.36551,
Tank B,RPM,11/21/2025 16:18:48,18.896297,
Tank B,RPM,11/21/2025 16:18:53,18.093035,
Tank B,RPM,11/21/2025 16:18:58,18.158726,
Tank B,RPM,11/21/2025 16:19:03,19.179949,
Tank B,RPM,11/21/2025 16:19:08,19.005692,
Tank B,RPM,11/21/2025 16:19:13,19.12797,
Tank B,RPM,11/21/2025 16:19:18,18.81035,
Tank B,RPM,11/21/2025 16:19:23,17.19397,
Tank B,RPM,11/21/2025 16:19:28,17.46304,
Tank B,RPM,11/21/2025 16:19:33,18.819729,
Tank B,RPM,11/21/2025 16:19:38,17.146255,
Tank B,RPM,11/21/2025 16:19:43,17.667294,
Tank B,RPM,11/21/2025 16:19:48,17.32358,
Tank B,RPM,11/21/2025 16:19:53,18.96503,
Tank B,RPM,11/21/2025 16:19:58,19.0709,
Tank B,RPM,11/21/2025 16:20:03,19.133533,
Tank B,RPM,11/21/2025 16:20:08,17.490025,
Tank B,RPM,11/21/2025 16:20:13,17.960793,
Tank B,RPM,11/21/2025 16:20:18,17.272303,
Tank B,RPM,11/21/2025 16:20:23,18.623205,
Tank B,RPM,11/21/2025 16:20:28,18.634241,
Tank B,RPM,11/21/2025 16:20:33,18.353012,
Tank B,RPM,11/21/2025 16:20:38,17.248713,
Tank B,RPM,11/21/2025 16:20:43,17.682613,
Tank B,RPM,11/21/2025 16:20:48,18.84549,
Tank B,RPM,11/21/2025 16:20:53,18.984589,
Tank B,RPM,11/21/2025 16:20:58,16.816597,
Tank B,RPM,11/21/2025 16:21:03,17.525023,
Tank B,RPM,11/21/2025 16:21:08,17.877468,
Tank B,RPM,11/21/2025 16:21:13,18.587244,
Tank B,RPM,11/21/2025 16:21:18,18.956526,
Tank B,RPM,11/21/2025 16:21:23,18.08745,
Tank B,RPM,11/21/2025 16:21:28,19.180742,
Tank B,RPM,11/21/2025 16:21:33,18.091179,
Tank B,RPM,11/21/2025 16:21:38,16.835115,
Tank B,RPM,11/21/2025 16:21:43,17.228502,
Tank B,RPM,11/21/2025 16:21:48,17.741526,
Tank B,RPM,11/21/2025 16:21:53,17.581348,
Tank B,RPM,11/21/2025 16:21:58,18.582436,
Tank B,RPM,11/21/2025 16:22:03,16.869762,
Tank B,RPM,11/21/2025 16:22:08,16.828188,
Tank B,RPM,11/21/2025 16:22:13,18.809223,
Tank B,RPM,11/21/2025 16:22:18,19.199356,
Tank B,RPM,11/21/2025 16:22:23,18.981604,
Tank B,RPM,11/21/2025 16:22:28,17.754124,
Tank B,RPM,11/21/2025 16:22:33,19.181,
Tank B,RPM,11/21/2025 16:22:38,19.148853,
Tank B,RPM,11/21/2025 16:22:43,16.846643,
Tank B,RPM,11/21/2025 16:22:48,17.920954,
Tank B,RPM,11/21/2025 16:22:53,18.227144,
Tank B,RPM,11/21/2025 16:22:58,18.42894,
Tank B,RPM,11/21/2025 16:23:03,16.940212,
Tank B,RPM,11/21/2025 16:23:08,17.809368,
Tank B,RPM,11/21/2025 16:23:13,17.66698,
Tank B,RPM,11/21/2025 16:23:18,18.81006,
Tank B,RPM,11/21/2025 16:23:23,19.00701,
Tank B,RPM,11/21/2025 16:23:28,18.872868,
Tank B,RPM,11/21/2025 16:23:33,18.78891,
Tank B,RPM,11/21/2025 16:23:38,16.91443,
Tank B,RPM,11/21/2025 16:23:43,17.89955,
Tank B,RPM,11/21/2025 16:23:48,17.599155,
Tank B,RPM,11/21/2025 16:23:53,17.981632,
Tank B,RPM,11/21/2025 16:23:58,19.023823,
Tank B,RPM,11/21/2025 16:24:03,19.093035,
Tank B,RPM,11/21/2025 16:24:08,18.219696,
Tank B,RPM,11/21/2025 16:24:13,18.05729,
Tank B,RPM,11/21/2025 16:24:18,17.595858,
Tank B,RPM,11/21/2025 16:24:23,18.080137,
Tank B,RPM,11/21/2025 16:24:28,18.921293,
Tank B,RPM,11/21/2025 16:24:33,17.19243,
Tank B,RPM,11/21/2025 16:24:38,17.55634,
Tank B,RPM,11/21/2025 16:24:43,19.05068,
Tank B,RPM,11/21/2025 16:24:48,18.016718,
Tank B,RPM,11/21/2025 16:24:53,17.42387,
Tank B,RPM,11/21/2025 16:24:58,18.57774,
Tank B,RPM,11/21/2025 16:25:03,17.684208,
Tank B,RPM,11/21/2025 16:25:08,17.860188,
Tank B,RPM,11/21/2025 16:25:13,17.155909,
Tank B,RPM,11/21/2025 16:25:18,18.541502,
Tank B,RPM,11/21/2025 16:25:23,17.39745,
Tank B,RPM,11/21/2025 16:25:28,17.251186,
Tank B,RPM,11/21/2025 16:25:33,18.562906,
Tank B,RPM,11/21/2025 16:25:38,18.607096,
Tank B,RPM,11/21/2025 16:25:43,19.003216,
Tank B,RPM,11/21/2025 16:25:48,17.867937,
Tank B,RPM,11/21/2025 16:25:53,17.32409,
Tank B,RPM,11/21/2025 16:25:58,17.93231,
Tank B,RPM,11/21/2025 16:26:03,17.59447,
Tank B,RPM,11/21/2025 16:26:08,18.268667,
Tank B,RPM,11/21/2025 16:26:13,17.973455,
Tank B,RPM,11/21/2025 16:26:18,18.086023,
Tank B,RPM,11/21/2025 16:26:23,17.136936,
Tank B,RPM,11/21/2025 16:26:28,18.304668,
Tank B,RPM,11/21/2025 16:26:33,19.185978,
Tank B,RPM,11/21/2025 16:26:38,19.082323,
Tank B,RPM,11/21/2025 16:26:43,17.018583,
Tank B,RPM,11/21/2025 16:26:48,18.774519,
Tank B,RPM,11/21/2025 16:26:53,17.260876,
Tank B,RPM,11/21/2025 16:26:58,17.651855,
Tank B,RPM,11/21/2025 16:27:03,16.886604,
Tank B,RPM,11/21/2025 16:27:08,19.20773,
Tank B,RPM,11/21/2025 16:27:13,18.350634,
Tank B,RPM,11/21/2025 16:27:18,17.192135,
Tank B,RPM,11/21/2025 16:27:23,17.406096,
Tank B,RPM,11/21/2025 16:27:28,19.103067,
Tank B,RPM,11/21/2025 16:27:33,18.519672,
Tank B,RPM,11/21/2025 16:27:38,19.052986,
Tank B,RPM,11/21/2025 16:27:43,18.772873,
Tank B,RPM,11/21/2025 16:27:48,18.331478,
Tank B,RPM,11/21/2025 16:27:53,18.084911,
Tank B,RPM,11/21/2025 16:27:58,19.143312,
Tank B,RPM,11/21/2025 16:28:03,17.685217,
Tank B,RPM,11/21/2025 16:28:08,18.997343,
Tank B,RPM,11/21/2025 16:28:13,17.66641,
Tank B,RPM,11/21/2025 16:28:18,17.698036,
Tank B,RPM,11/21/2025 16:28:23,17.311123,
Tank B,RPM,11/21/2025 16:28:28,18.677021,
Tank B,RPM,11/21/2025 16:28:33,16.820183,
Tank B,RPM,11/21/2025 16:28:38,17.744223,
Tank B,RPM,11/21/2025 16:28:43,18.275045,
Tank B,RPM,11/21/2025 16:28:48,18.378191,
Tank B,RPM,11/21/2025 16:28:53,16.917791,
Tank B,RPM,11/21/2025 16:28:58,17.872416,
Tank B,RPM,11/21/2025 16:29:03,18.116102,
Tank B,RPM,11/21/2025 16:29:08,18.85502,
Tank B,RPM,11/21/2025 16:29:13,17.144495,
Tank B,RPM,11/21/2025 16:29:18,17.010857,
Tank B,RPM,11/21/2025 16:29:23,18.175737,
Tank B,RPM,11/21/2025 16:29:28,18.764557,
Tank B,RPM,11/21/2025 16:29:33,19.14053,
Tank B,RPM,11/21/2025 16:29:38,17.657406,
Tank B,RPM,11/21/2025 16:29:43,19.034344,
Tank B,RPM,11/21/2025 16:29:48,16.992794,
Tank B,RPM,11/21/2025 16:29:53,17.326778,
Tank B,RPM,11/21/2025 16:29:58,16.983053,
Tank B,RPM,11/21/2025 16:30:03,17.879976,
Tank B,RPM,11/21/2025 16:30:08,19.013205,
Tank B,RPM,11/21/2025 16:30:13,17.89953,
Tank B,RPM,11/21/2025 16:30:18,17.830887,
Tank B,RPM,11/21/2025 16:30:23,19.061527,
Tank B,RPM,11/21/2025 16:30:28,18.274647,
Tank B,RPM,11/21/2025 16:30:33,17.37944,
Tank B,RPM,11/21/2025 16:30:38,18.458506,
Tank B,RPM,11/21/2025 16:30:43,19.011414,
Tank B,RPM,11/21/2025 16:30:48,18.532576,
Tank B,RPM,11/21/2025 16:30:53,18.10307,
Tank B,RPM,11/21/2025 16:30:58,17.361898,
Tank B,RPM,11/21/2025 16:31:03,17.085838,
Tank B,RPM,11/21/2025 16:31:08,19.173409,
Tank B,RPM,11/21/2025 16:31:13,17.374285,
Tank B,RPM,11/21/2025 16:31:18,18.713734,
Tank B,RPM,11/21/2025 16:31:23,17.22787,
Tank B,RPM,11/21/2025 16:31:28,17.695889,
Tank B,RPM,11/21/2025 16:31:33,17.999016,
Tank B,RPM,11/21/2025 16:31:38,16.867983,
Tank B,RPM,11/21/2025 16:31:43,18.013811,
Tank B,RPM,11/21/2025 16:31:48,17.99815,
Tank B,RPM,11/21/2025 16:31:53,16.910917,
Tank B,RPM,11/21/2025 16:31:58,18.470728,
Tank B,RPM,11/21/2025 16:32:03,18.458769,
Tank B,RPM,11/21/2025 16:32:08,17.25806,
Tank B,RPM,11/21/2025 16:32:13,18.249613,
Tank B,RPM,11/21/2025 16:32:18,17.476933,
Tank B,RPM,11/21/2025 16:32:23,17.921581,
Tank B,RPM,11/21/2025 16:32:28,17.72202,
Tank B,RPM,11/21/2025 16:32:33,17.479095,
Tank B,RPM,11/21/2025 16:32:38,17.01319,
Tank B,RPM,11/21/2025 16:32:43,17.18008,
Tank B,RPM,11/21/2025 16:32:48,17.225576,
Tank B,RPM,11/21/2025 16:32:53,19.191963,
Tank B,RPM,11/21/2025 16:32:58,18.92934,
Tank B,RPM,11/21/2025 16:33:03,19.078335,
Tank B,RPM,11/21/2025 16:33:08,18.629366,
Tank B,RPM,11/21/2025 16:33:13,18.18661,
Tank B,RPM,11/21/2025 16:33:18,17.923338,
Tank B,RPM,11/21/2025 16:33:23,17.78352,
Tank B,RPM,11/21/2025 16:33:28,17.447554,
Tank B,RPM,11/21/2025 16:33:33,17.974377,
Tank B,RPM,11/21/2025 16:33:38,19.091208,
Tank B,RPM,11/21/2025 16:33:43,16.94843,
Tank B,RPM,11/21/2025 16:33:48,18.856894,
Tank B,RPM,11/21/2025 16:33:53,18.612091,
Tank B,RPM,11/21/2025 16:33:58,18.36044,
Tank B,RPM,11/21/2025 16:34:03,18.535597,
Tank B,RPM,11/21/2025 16:34:08,18.83834,
Tank B,RPM,11/21/2025 16:34:13,18.41947,
Tank B,RPM,11/21/2025 16:34:18,18.544,
Tank B,RPM,11/21/2025 16:34:23,18.915833,
Tank B,RPM,11/21/2025 16:34:28,18.820812,
Tank B,RPM,11/21/2025 16:34:33,17.210356,
Tank B,RPM,11/21/2025 16:34:38,18.134237,
Tank B,RPM,11/21/2025 16:34:43,18.63134,
Tank B,RPM,11/21/2025 16:34:48,17.828487,
Tank B,RPM,11/21/2025 16:34:53,18.470186,
Tank B,RPM,11/21/2025 16:34:58,18.787699,
Tank B,RPM,11/21/2025 16:35:03,17.842762,
Tank B,RPM,11/21/2025 16:35:08,17.234632,
Tank B,RPM,11/21/2025 16:35:13,18.467546,
Tank B,RPM,11/21/2025 16:35:18,18.544395,
Tank B,RPM,11/21/2025 16:35:23,17.494087,
Tank B,RPM,11/21/2025 16:35:28,18.595211,
Tank B,RPM,11/21/2025 16:35:33,17.246424,
Tank B,RPM,11/21/2025 16:35:38,17.694832,
Tank B,RPM,11/21/2025 16:35:43,18.568726,
Tank B,RPM,11/21/2025 16:35:48,16.93264,
Tank B,RPM,11/21/2025 16:35:53,18.748665,
Tank B,RPM,11/21/2025 16:35:58,17.923729,
Tank B,RPM,11/21/2025 16:36:03,17.302448,
Tank B,RPM,11/21/2025 16:36:08,18.82629,
Tank B,RPM,11/21/2025 16:36:13,17.301361,
Tank B,RPM,11/21/2025 16:36:18,17.806143,
Tank B,RPM,11/21/2025 16:36:23,17.9695,
Tank B,RPM,11/21/2025 16:36:28,17.482168,
Tank B,RPM,11/21/2025 16:36:33,16.87105,
Tank B,RPM,11/21/2025 16:36:38,18.39725,
Tank B,RPM,11/21/2025 16:36:43,18.609337,
Tank B,RPM,11/21/2025 16:36:48,17.968853,
Tank B,RPM,11/21/2025 16:36:53,18.625174,
Tank B,RPM,11/21/2025 16:36:58,17.429346,
Tank B,RPM,11/21/2025 16:37:03,18.750446,
Tank B,RPM,11/21/2025 16:37:08,17.635687,
Tank B,RPM,11/21/2025 16:37:13,17.012129,
Tank B,RPM,11/21/2025 16:37:18,18.365969,
Tank B,RPM,11/21/2025 16:37:23,18.66926,
Tank B,RPM,11/21/2025 16:37:28,17.73475,
Tank B,RPM,11/21/2025 16:37:33,17.120308,
Tank B,RPM,11/21/2025 16:37:38,17.656176,
Tank B,RPM,11/21/2025 16:37:43,18.004911,
Tank B,RPM,11/21/2025 16:37:48,18.004683,
Tank B,RPM,11/21/2025 16:37:53,17.116676,
Tank B,RPM,11/21/2025 16:37:58,16.864141,
Tank B,RPM,11/21/2025 16:38:03,17.321125,
Tank B,RPM,11/21/2025 16:38:08,18.100582,
Tank B,RPM,11/21/2025 16:38:13,17.689032,
Tank B,RPM,11/21/2025 16:38:18,19.145193,
Tank B,RPM,11/21/2025 16:38:23,18.25315,
Tank B,RPM,11/21/2025 16:38:28,18.657576,
Tank B,RPM,11/21/2025 16:38:33,18.67525,
Tank B,RPM,11/21/2025 16:38:38,18.994032,
Tank B,RPM,11/21/2025 16:38:43,17.31695,
Tank B,RPM,11/21/2025 16:38:48,18.018139,
Tank B,RPM,11/21/2025 16:38:53,19.011963,
Tank B,RPM,11/21/2025 16:38:58,19.156069,
Tank B,RPM,11/21/2025 16:39:03,17.815248,
Tank B,RPM,11/21/2025 16:39:08,18.902195,
Tank B,RPM,11/21/2025 16:39:13,18.506319,
Tank B,RPM,11/21/2025 16:39:18,18.495388,
Tank B,RPM,11/21/2025 16:39:23,18.698187,
Tank B,RPM,11/21/2025 16:39:28,18.004215,
Tank B,RPM,11/21/2025 16:39:33,17.691551,
Tank B,RPM,11/21/2025 16:39:38,18.077864,
Tank B,RPM,11/21/2025 16:39:43,17.146315,
Tank B,RPM,11/21/2025 16:39:48,17.076708,
Tank B,RPM,11/21/2025 16:39:53,18.242666,
Tank B,RPM,11/21/2025 16:39:58,17.846745,
Tank B,RPM,11/21/2025 16:40:03,17.734173,
Tank B,RPM,11/21/2025 16:40:08,17.059954,
Tank B,RPM,11/21/2025 16:40:13,18.477116,
Tank B,RPM,11/21/2025 16:40:18,17.015211,
Tank B,RPM,11/21/2025 16:40:23,17.01866,
Tank B,RPM,11/21/2025 16:40:28,18.19725,
Tank B,RPM,11/21/2025 16:40:33,17.35056,
Tank B,RPM,11/21/2025 16:40:38,17.025131,
Tank B,RPM,11/21/2025 16:40:43,18.917831,
Tank B,RPM,11/21/2025 16:40:48,17.61651,
Tank B,RPM,11/21/2025 16:40:53,17.96606,
Tank B,RPM,11/21/2025 16:40:58,16.928553,
Tank B,RPM,11/21/2025 16:41:03,18.23315,
Tank B,RPM,11/21/2025 16:41:08,18.074034,
Tank B,RPM,11/21/2025 16:41:13,17.726387,
Tank B,RPM,11/21/2025 16:41:18,18.117357,
Tank B,RPM,11/21/2025 16:41:23,18.674263,
Tank B,RPM,11/21/2025 16:41:28,18.950047,
Tank B,RPM,11/21/2025 16:41:33,17.767418,
Tank B,RPM,11/21/2025 16:41:38,17.10856,
Tank B,RPM,11/21/2025 16:41:43,18.978863,
Tank B,RPM,11/21/2025 16:41:48,16.882938,
Tank B,RPM,11/21/2025 16:41:53,17.350468,
Tank B,RPM,11/21/2025 16:41:58,17.642828,
Tank B,RPM,11/21/2025 16:42:03,16.907953,
Tank B,RPM,11/21/2025 16:42:08,17.88718,
Tank B,RPM,11/21/2025 16:42:13,18.65362,
Tank B,RPM,11/21/2025 16:42:18,18.014805,
Tank B,RPM,11/21/2025 16:42:23,18.662357,
Tank B,RPM,11/21/2025 16:42:28,19.052635,
Tank B,RPM,11/21/2025 16:42:33,18.801266,
Tank B,RPM,11/21/2025 16:42:38,18.04318,
Tank B,RPM,11/21/2025 16:42:43,18.894016,
Tank B,RPM,11/21/2025 16:42:48,18.447374,
Tank B,RPM,11/21/2025 16:42:53,18.18837,
Tank B,RPM,11/21/2025 16:42:58,18.336084,
Tank B,RPM,11/21/2025 16:43:03,17.453289,
Tank B,RPM,11/21/2025 16:43:08,19.125694,
Tank B,RPM,11/21/2025 16:43:13,17.09799,
Tank B,RPM,11/21/2025 16:43:18,17.59853,
Tank B,RPM,11/21/2025 16:43:23,17.479622,
Tank B,RPM,11/21/2025 16:43:28,18.049494,
Tank B,RPM,11/21/2025 16:43:33,17.089647,
Tank B,RPM,11/21/2025 16:43:38,17.62382,
Tank B,RPM,11/21/2025 16:43:43,16.899632,
Tank B,RPM,11/21/2025 16:43:48,18.319517,
Tank B,RPM,11/21/2025 16:43:53,17.491825,
Tank B,RPM,11/21/2025 16:43:58,17.639812,
Tank B,RPM,11/21/2025 16:44:03,18.597494,
Tank B,RPM,11/21/2025 16:44:08,17.260075,
Tank B,RPM,11/21/2025 16:44:13,16.950327,
Tank B,RPM,11/21/2025 16:44:18,17.233,
Tank B,RPM,11/21/2025 16:44:23,18.416233,
Tank B,RPM,11/21/2025 16:44:28,18.120275,
Tank B,RPM,11/21/2025 16:44:33,17.581497,
Tank B,RPM,11/21/2025 16:44:38,17.535606,
Tank B,RPM,11/21/2025 16:44:43,17.635164,
Tank B,RPM,11/21/2025 16:44:48,18.211037,
Tank B,RPM,11/21/2025 16:44:53,18.89243,
Tank B,RPM,11/21/2025 16:44:58,17.064444,
Tank B,RPM,11/21/2025 16:45:03,17.580427,
Tank B,RPM,11/21/2025 16:45:08,17.810644,
Tank B,RPM,11/21/2025 16:45:13,17.333172,
Tank B,RPM,11/21/2025 16:45:18,18.455767,
Tank B,RPM,11/21/2025 16:45:23,19.127415,
Tank B,RPM,11/21/2025 16:45:28,17.672974,
Tank B,RPM,11/21/2025 16:45:33,17.578018,
Tank B,RPM,11/21/2025 16:45:38,17.269276,
Tank B,RPM,11/21/2025 16:45:43,17.534925,
Tank B,RPM,11/21/2025 16:45:48,18.058443,
Tank B,RPM,11/21/2025 16:45:53,17.421284,
Tank B,RPM,11/21/2025 16:45:58,16.883648,
Tank B,RPM,11/21/2025 16:46:03,17.239435,
Tank B,RPM,11/21/2025 16:46:08,18.050514,
Tank B,RPM,11/21/2025 16:46:13,17.803904,
Tank B,RPM,11/21/2025 16:46:18,18.292473,
Tank B,RPM,11/21/2025 16:46:23,18.589415,
Tank B,RPM,11/21/2025 16:46:28,18.679771,
Tank B,RPM,11/21/2025 16:46:33,17.014742,
Tank B,RPM,11/21/2025 16:46:38,18.639215,
